GUID,IfcClass,ElementName,Description,ObjectType,Tag,TypeName,BuildingStorey,HasGeometry
3vSAOyJwTEhQMEIJ6D9qRY,IfcBeam,liftputwand,,IFC_betonopstort_220x345 220 x 345,F970A63C-4FA7-4EAD-A58E-49318D2746E2,IFC_betonopstort_220x345 220 x 345,-1 fundering,True
1a49H1hof5wg_s62YvIj$u,IfcBeam,fund_strook,,IFC_strookfundering_2600x550 2600 x 550,64109441-AF2A-45EA-AFB6-1828B94ADFF8,IFC_strookfundering_2600x550 2600 x 550,-1 fundering,True
2501ntWb95m8MEJo4qrYny,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,85001C77-8252-45C0-858E-4F2134D62C7C,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
1HNUZLqr52MQIS8JLIpeyr,IfcBeam,fund_opstort,,IFC_betonopstort_370x315 370 x 315,515DE8D5-D351-4259-A49C-213552CE8F35,IFC_betonopstort_370x315 370 x 315,-1 fundering,True
3yL4PuBWf5GQngGRpOzQj0,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,FC544678-2E0A-4541-AC6A-41BCD8F5AB40,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
2CVrp1qDn4igzjEOaRy1At,IfcBeam,liftputwand,,IFC_betonopstort_620x965 620 x 965,8C7F5CC1-D0DC-44B2-AF6D-39891BF012B7,IFC_betonopstort_620x965 620 x 965,-1 fundering,True
1c9iYd1ID6_8SdfF0_$1oL,IfcBeam,fund_opstort,,IFC_betonopstort_330x315 330 x 315,6626C8A7-0523-46F8-8727-A4F03EFC1C95,IFC_betonopstort_330x315 330 x 315,-1 fundering,True
3rCiBKKhrDwwbew3HLeWaY,IfcBeam,fund_opstort,,IFC_betonopstort_330x315 330 x 315,F532C2D4-52BD-4DEB-A968-E83455A20922,IFC_betonopstort_330x315 330 x 315,-1 fundering,True
24n0GKaSvFeRV3aNSSwJju,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,84C40414-91CE-4FA1-B7C3-91771CE93B78,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
1OnyTz3nHAl89yfXGn_mxA,IfcBeam,liftputwand,,IFC_betonopstort_300x650 300 x 650,58C7C77D-0F14-4ABC-827C-A61431FB0ECA,IFC_betonopstort_300x650 300 x 650,-1 fundering,True
0dG$USXzf0kfosAbNzx0hZ,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,2743F79C-87DA-40BA-9CB6-2A55FDEC0AE3,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
2ccM307sn8XeBTwsFKE_pR,IfcBeam,fund_opstort,,IFC_betonopstort_330x315 330 x 315,A69960C0-1F6C-4886-82DD-EB63D43BECDB,IFC_betonopstort_330x315 330 x 315,-1 fundering,True
2Ye2fKnjXAEftAAecRMNfV,IfcBeam,fund_opstort,,IFC_betonopstort_600x315 600 x 315,A2A02A54-C6D8-4A3A-9DCA-2A899B597A5F,IFC_betonopstort_600x315 600 x 315,-1 fundering,True
2QLBwuZDfEmuESkiT_yymc,IfcBeam,fund_opstort,,IFC_betonopstort_370x315 370 x 315,9A54BEB8-8CDA-4EC3-839C-BAC77EF3CC26,IFC_betonopstort_370x315 370 x 315,-1 fundering,True
0aWtcM$1j1$wMs6qq3amY0,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,24837996-FC1B-41FF-A5B6-1B4D03930880,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
21JedoyDf1jg7ixONhPH5B,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,814E89F2-F0DA-41B6-A1EC-ED85EB65114B,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
1o34KGWg5AnRTiJOhwQVdk,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,720C4510-82A1-4AC5-B76C-4D8AFA69F9EE,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
0m0_V5iFz0993Gy0YjDTTT,IfcBeam,fund_opstort,,IFC_betonopstort_370x315 370 x 315,3003E7C5-B0FF-4024-90D0-F008AD35D75D,IFC_betonopstort_370x315 370 x 315,-1 fundering,True
3f3PNjEKnD0vZTIofateh2,IfcBeam,fund_opstort,,IFC_betonopstort_330x315 330 x 315,E90D95ED-394C-4D03-98DD-4B2A64DE8AC2,IFC_betonopstort_330x315 330 x 315,-1 fundering,True
3EDZcM$kn05hoHQ$Z2Vy3d,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,CE363996-FEEC-4016-BC91-6BF8C27FC0E7,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
1n2fUvkDb5$uMdMN$ImRfp,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,710A97B9-B8D9-45FF-85A7-597FD2C1BA73,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
2JP$Vh$OrBn8WddLabs41k,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,9367F7EB-FD8D-4BC4-8827-9D5925D8406E,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
0thyQFjPX45OCdLCm3UMpK,IfcBeam,liftputwand,,IFC_betonopstort_220x345 220 x 345,37AFC68F-B598-4415-8327-54CC03796CD4,IFC_betonopstort_220x345 220 x 345,-1 fundering,True
1Hv1uFMHTCJ9Q$UWKGXCNB,IfcBeam,liftputwand,,IFC_betonopstort_220x345 220 x 345,51E41E0F-5917-4C4C-96BF-7A051084C5CB,IFC_betonopstort_220x345 220 x 345,-1 fundering,True
2i_cekBh9Av8P5LKYyoUPb,IfcBeam,liftputwand,,IFC_betonopstort_220x345 220 x 345,ACFA6A2E-2EB2-4AE4-8645-5548BCC9E665,IFC_betonopstort_220x345 220 x 345,-1 fundering,True
3eiwfebPz6aBJmLNliMSzQ,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,E8B3AA68-959F-4690-B4F0-557BEC59CF5A,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
1O9Uq4qWPFXx76ALAUin0I,IfcBeam,fund_opstort,,IFC_betonopstort_370x315 370 x 315,5825ED04-D206-4F87-B1C6-29529EB31012,IFC_betonopstort_370x315 370 x 315,-1 fundering,True
3Vnlo777D6sear4VnH98Ey,IfcBeam,fund_strook,,IFC_strookfundering_2600x550 2600 x 550,DFC6FC87-1C73-46DA-8935-11FC512483BC,IFC_strookfundering_2600x550 2600 x 550,-1 fundering,True
1PIXKKGbjAhveqygt5d$RV,IfcBeam,liftputwand,,IFC_betonopstort_220x965 220 x 965,594A1514-425B-4AAF-9A34-F2ADC59FF6DF,IFC_betonopstort_220x965 220 x 965,-1 fundering,True
1ZKphijRv5aQMN2BPxf7bL,IfcBeam,liftputwand,,IFC_betonopstort_220x965 220 x 965,63533AEC-B5BE-4591-A597-08B67BA47955,IFC_betonopstort_220x965 220 x 965,-1 fundering,True
0zCNOX7Q93$xXgBkmGhGey,IfcBeam,liftputwand,,IFC_betonopstort_370x965 370 x 965,3D317621-1DA2-43FF-B86A-2EEC10AD0A3C,IFC_betonopstort_370x965 370 x 965,-1 fundering,True
1oISTbKmL9mfZhmsVEb8hJ,IfcBeam,fund_strook,,IFC_strookfundering_1000x250 1000 x 250,7249C765-5305-49C2-98EB-C367CE948AD3,IFC_strookfundering_1000x250 1000 x 250,-1 fundering,True
00IbOoI7nFSxfp71ZyLBPm,IfcBeam,fund_strook,,IFC_strookfundering_1000x250 1000 x 250,004A5632-487C-4F73-BA73-1C18FC54B670,IFC_strookfundering_1000x250 1000 x 250,-1 fundering,True
1ixfSQr9n76xc3$_jdjyOM,IfcBeam,fund_strook,,IFC_strookfundering_900x250 900 x 250,6CEE971A-D49C-471B-B983-FFEB67B7C616,IFC_strookfundering_900x250 900 x 250,-1 fundering,True
0j3ypi4UzFcQ6as7zS7nt8,IfcBeam,fund_opstort,,IFC_betonopstort_600x315 600 x 315,2D0FCCEC-11EF-4F99-A1A4-D87F5C1F1DC8,IFC_betonopstort_600x315 600 x 315,-1 fundering,True
3ig8lYbDr8gAJsEpAqMubV,IfcBeam,fund_opstort,,IFC_betonopstort_600x315 600 x 315,ECA88BE2-94DD-48A8-A4F6-3B32B45B895F,IFC_betonopstort_600x315 600 x 315,-1 fundering,True
0jNuu$i_rD2eUoRxpITzh5,IfcBeam,fund_opstort,,IFC_betonopstort_520x315 520 x 315,2D5F8E3F-B3ED-4D0A-87B2-6FBCD277DAC5,IFC_betonopstort_520x315 520 x 315,-1 fundering,True
0lc$v_NHjC_xBVfczhz9SK,IfcBeam,liftputwand,,IFC_betonopstort_300x650 300 x 650,2F9BFE7E-5D1B-4CFB-B2DF-A66F6BF49714,IFC_betonopstort_300x650 300 x 650,-1 fundering,True
3oDHF87SD6GB$hBtQMlz7t,IfcBeam,fund_opstort,,IFC_betonopstort_600x315 600 x 315,F23513C8-1DC3-4640-BFEB-2F7696BFD1F7,IFC_betonopstort_600x315 600 x 315,-1 fundering,True
2f0$QVByX6ugBTFoMIOEvG,IfcBeam,fund_opstort,,IFC_betonopstort_450x315 450 x 315,A903F69F-2FC8-46E2-A2DD-3F259260EE50,IFC_betonopstort_450x315 450 x 315,-1 fundering,True
37_P0I4rjCSP6yY7b9oPCb,IfcBeam,fund_opstort,,IFC_betonopstort_450x315 450 x 315,C7F99012-135B-4C71-91BC-887949C99325,IFC_betonopstort_450x315 450 x 315,-1 fundering,True
10MxXhTT99LQ0GlRLBqlO3,IfcBeam,fund_opstort,,IFC_betonopstort_600x315 600 x 315,405BB86B-75D2-4955-A010-BDB54BD2F603,IFC_betonopstort_600x315 600 x 315,-1 fundering,True
3UqAkIwpHEvuKm0l0k$CKt,IfcBeam,fund_opstort,,IFC_betonopstort_370x315 370 x 315,DED0AB92-EB34-4EE7-8530-02F02EFCC537,IFC_betonopstort_370x315 370 x 315,-1 fundering,True
0nMFjIkQb8nO7pDrrZbNb_,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,3158FB52-B9A9-48C5-81F3-375D6395797E,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
3QJiKD5p93qgcUxHX8_Z7j,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,DA4EC50D-1732-43D2-A99E-ED1848FA31ED,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
0sN$ROEPr71OXQ86YpsVkj,IfcBeam,fund_opstort,,IFC_betonopstort_350x660 350 x 660,365FF6D8-399D-4705-885A-2068B3D9FBAD,IFC_betonopstort_350x660 350 x 660,-1 fundering,True
3UWW7y9uTD78thZQ1AADnu,IfcBeam,fund_poer,,IFC_betonpoer_1600x300 1600 x 300,DE8201FC-2787-4D1C-8DEB-8DA04A28DC78,IFC_betonpoer_1600x300 1600 x 300,-1 fundering,True
2ON6EcLMD0$O2ZGZgwvXfd,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,985C63A6-5563-40FD-80A3-423ABAE61A67,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
2K3xEFMCn8Oe$qGTeRQqLG,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,940FB38F-58CC-4862-8FF4-41DA1B6B4550,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
00nskTKeH6WOgaqMmwF3pp,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,00C76B9D-5284-4681-8AA4-D16C3A3C3CF3,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
0HQQO2$RT5NxjAYqu6dRxV,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,1169A602-FDB7-455F-BB4A-8B4E069DBEDF,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
39pO7ncAnD5w5sgzGgcfcf,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,C9CD81F1-98AC-4D17-A176-ABD42A9A99A9,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
2MzOJGCZbCuh2oTKejJas_,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,96F584D0-3239-4CE2-B0B2-754A2D4E4DBE,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
0M6fb3N3rBghp24veh83Nr,IfcBeam,liftputwand,,IFC_betonopstort_300x650 300 x 650,161A9943-5C3D-4BAA-BCC2-139A2B2035F5,IFC_betonopstort_300x650 300 x 650,-1 fundering,True
2fMb5HmwrADxi44qQ_8H2J,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,A95A5151-C3AD-4A37-BB04-1346BE211093,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
1ARCkaiqTCdheZNfSbvLCm,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,4A6CCBA4-B347-4C9E-BA23-5E9725E55330,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
3MpbjSJ79AF8GSoW6uAzc0,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,D6CE5B5C-4C72-4A3C-841C-CA01B82BD980,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
3aUxcoO_j3tfpBZz8KhVDA,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,E47BB9B2-63EB-43DE-9CCB-8FD214ADF34A,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
1ZgIIxjwjBBBxWK2odqmNt,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,63A924BB-B7AB-4B2C-BEE0-502CA7D305F7,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
2FwhScHlD1lf2P0_fxWpdF,IfcBeam,fund_opstort,,IFC_betonopstort_370x315 370 x 315,8FEAB726-46F3-41BE-9099-03EA7B8339CF,IFC_betonopstort_370x315 370 x 315,-1 fundering,True
3KZ1A31pLDZgv61Pr5ILuZ,IfcBeam,fund_strook,,IFC_strookfundering_1400x250 1400 x 250,D48C1283-0735-4D8E-AE46-059D45495E23,IFC_strookfundering_1400x250 1400 x 250,-1 fundering,True
1AAprqPif3muSW78GUrrAQ,IfcBeam,fund_strook,,IFC_strookfundering_800x250 800 x 250,4A2B3D74-66CA-43C3-8720-1C841ED7529A,IFC_strookfundering_800x250 800 x 250,-1 fundering,True
0CDXLiWLH6_eUKGAQGeEX9,IfcBeam,fund_strook,,IFC_strookfundering_1200x250 1200 x 250,0C36156C-8154-46FA-8794-40A690A0E849,IFC_strookfundering_1200x250 1200 x 250,-1 fundering,True
25jnbRuOH3yR0Vnxbrf4Ey,IfcBeam,fund_strook,,IFC_strookfundering_1200x250 1200 x 250,85B7195B-E184-43F1-B01F-C7B975A443BC,IFC_strookfundering_1200x250 1200 x 250,-1 fundering,True
2DXRwGxjb2hAD7EnaJghPn,IfcBeam,fund_strook,,IFC_strookfundering_1000x250 1000 x 250,8D85BE90-EED9-42AC-A347-3B1913AAB671,IFC_strookfundering_1000x250 1000 x 250,-1 fundering,True
0vISlVtTXFjgpC$RZewh3J,IfcBeam,fund_strook,,IFC_strookfundering_600x250 600 x 250,3949CBDF-DDD8-4FB6-ACCC-FDB8E8EAB0D3,IFC_strookfundering_600x250 600 x 250,-1 fundering,True
1W3I3R2x19bfOBW_WD4sxL,IfcBeam,fund_strook,,IFC_strookfundering_600x250 600 x 250,600D20DB-0BB0-4996-960B-83E80D136ED5,IFC_strookfundering_600x250 600 x 250,-1 fundering,True
2onr4hRYf5AOPdEOcMaAGr,IfcBeam,fund_strook,,IFC_strookfundering_1000x250 1000 x 250,B2C7512B-6E2A-4529-8667-39899690A435,IFC_strookfundering_1000x250 1000 x 250,-1 fundering,True
2svKHCTfTCJeS$mVvXojdH,IfcBeam,fund_strook,,IFC_strookfundering_1400x250 1400 x 250,B6E5444C-7697-4C4E-873F-C1FE61CAD9D1,IFC_strookfundering_1400x250 1400 x 250,-1 fundering,True
3whW5kRxz9uPvew6tBRVkS,IfcBeam,fund_strook,,IFC_strookfundering_800x250 800 x 250,FAAE016E-6FBF-49E1-9E68-E86DCB6DFB9C,IFC_strookfundering_800x250 800 x 250,-1 fundering,True
1L189paHTCx8_OpSrSK35v,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,55048273-9117-4CEC-8F98-CDCD5C503179,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
3LgbXHWjL33wXWkwFrdttj,IfcBeam,fund_strook,,IFC_strookfundering_800x250 800 x 250,D5AA5851-82D5-430F-A860-BBA3F59F7DED,IFC_strookfundering_800x250 800 x 250,-1 fundering,True
033KaR1kL86e6qeKWXcfxF,IfcBeam,fund_strook,,IFC_strookfundering_800x250 800 x 250,030D491B-06E5-481A-81B4-A148219A9ECF,IFC_strookfundering_800x250 800 x 250,-1 fundering,True
2K7JRliz9F8R2WKcFfDhY9,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,941D36EF-B3D2-4F21-B0A0-5263E936B889,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
3pu87UvP13p9E_$8QPMNkM,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,F3E081DE-E590-43CC-93BE-FC8699597B96,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
0bBhbWDY123eBffCPFwaaU,IfcBeam,fund_strook,,IFC_strookfundering_800x250 800 x 250,252EB960-3620-420E-82E9-A4C64FEA491E,IFC_strookfundering_800x250 800 x 250,-1 fundering,True
3BxVQne458OBfuo$8pV1HD,IfcBeam,fund_strook,,IFC_strookfundering_800x250 800 x 250,CBEDF6B1-A041-4860-BA78-CBF2337C144D,IFC_strookfundering_800x250 800 x 250,-1 fundering,True
3r$IV2dbHAOuD3XJ$Kd92o,IfcBeam,fund_strook,,IFC_strookfundering_800x250 800 x 250,F5FD27C2-9E54-4A63-8343-853FD49C90B2,IFC_strookfundering_800x250 800 x 250,-1 fundering,True
2UtSx95dv3JRuY4Yu9CqPb,IfcBeam,fund_strook,,IFC_strookfundering_1200x250 1200 x 250,9EDDCEC9-167E-434D-BE22-122E09334665,IFC_strookfundering_1200x250 1200 x 250,-1 fundering,True
0H6WZKwMz2yfLBeSGHTQGE,IfcBeam,fund_strook,,IFC_strookfundering_500x250 500 x 250,111A08D4-E96F-42F2-954B-A1C41175A40E,IFC_strookfundering_500x250 500 x 250,-1 fundering,True
1qbDTWHmL3WOviuiQtPseV,IfcBeam,fund_opstort,,IFC_betonopstort_150x315 150 x 315,7494D760-4705-4381-8E6C-E2C6B7676A1F,IFC_betonopstort_150x315 150 x 315,-1 fundering,True
2SNH8$CzP0tQ4Ndlfu37pR,IfcBeam,fund_opstort,,IFC_betonopstort_220x315 220 x 315,9C5D123F-33D6-40DD-A117-9EFA780C7CDB,IFC_betonopstort_220x315 220 x 315,-1 fundering,True
27XF91$mX5sw7SxEowD4Bu,IfcBeam,betonlatei,,IFC_betonlatei_200x250 200 x 250,8784F241-FF08-45DB-A1DC-ECECBA3442F8,IFC_betonlatei_200x250 200 x 250,00 begane grond,True
3_sm0$DsvDaRlGqGW8ep4k,IfcBeam,geveldrager,,Hoeklijn ongelijk balk 18,FEDB003F-376E-4D91-BBD0-D10808A3312E,Hoeklijn ongelijk balk 18,00 begane grond,True
0KNmVKmh519eKhcfjdm0L1,IfcBeam,staallatei,,IFC_Vebo_staallatei_L150B 90 x 150,145F07D4-C2B1-4126-852B-9A9B67C00541,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
3NdkzhQHz3wxMr0BA5Cn4d,IfcBeam,hoeklijn bordes,,IFC_stalen_ligger_L100x10 100 x 100,D79EEF6B-691F-43EB-B5B5-00B285331127,IFC_stalen_ligger_L100x10 100 x 100,00 begane grond,True
3$Ql2irJbA8fOlMMiZl_$S,IfcBeam,hoeklijn bordes,,IFC_stalen_ligger_L100x10 100 x 100,FF6AF0AC-D539-4A22-962F-596B23BFEFDC,IFC_stalen_ligger_L100x10 100 x 100,00 begane grond,True
3gSHfU2iT01OSAG8Jn4wG2,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,EA711A5E-0AC7-4005-870A-4084F113A402,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
3xcFzxVzD9DfEgcbGOMYmH,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,FB98FF7B-7FD3-4936-93AA-9A54185A2C11,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
1oot26Inz1pwxngGAk8cuV,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L200B 90 x 200,72CB7086-4B1F-41CF-AEF1-A902AE226E1F,IFC_Vebo_staallatei_L200B 90 x 200,00 begane grond,True
1AjRY3xPX758SLsUl51028,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,4AB5B883-ED98-4714-8715-D9EBC5040088,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
2BhHYCsB186eQstC61zld8,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L200B 90 x 200,8BAD188C-D8B0-481A-86B6-DCC181F6F9C8,IFC_Vebo_staallatei_L200B 90 x 200,00 begane grond,True
21xb5SEvbE4Pw$b8EVOX6N,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L200B 90 x 200,81EE515C-3B99-4E11-9EBF-94839F621197,IFC_Vebo_staallatei_L200B 90 x 200,00 begane grond,True
0mG1Qo1Nb4HAfQgPiP4n0Y,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,304016B2-0579-4444-AA5A-A99B19131022,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
1eJX_08sL1_ffD$3nbLtpZ,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L200B 90 x 200,684E1F80-2365-41FA-9A4D-FC3C65577CE3,IFC_Vebo_staallatei_L200B 90 x 200,00 begane grond,True
3ig3xBquD4c9HixSRyX5yM,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,ECA83ECB-D383-4498-946C-EDC6FC845F16,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
2tmnKYZKn8sO9BqIuZ6xS0,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,B7C31522-8D4C-48D9-824B-D12E231BB700,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
2Z2UMyiwrDsfrq9D0VZ8R7,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,A309E5BC-B3AD-4DDA-9D74-24D01F8C86C7,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
0fpGnSq1XBN9W48n_kM8JD,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,29CD0C5C-D018-4B5C-9804-231FAE5884CD,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
02SVgZJNDEAAHLzfjkFeZE,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,0271FAA3-4D73-4E28-A455-F69B6E3E88CE,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
3SKotjzqrBmBNE6BHE$74D,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,DC532DED-F74D-4BC0-B5CE-18B44EFC710D,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
3JPq8Lr7j608o_19_tHVwL,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,D3674215-D47B-4600-8CBE-049FB745FE95,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
0PCQYvXN55QugpN5zetDz7,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,1931A8B9-8571-456B-8AB3-5C5F68DCDF47,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
2fevyoim92YBjo5MBo7Fcl,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,A9A39F32-B302-4288-BB72-1562F21CF9AF,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
0a9r_haP52heLpUcxlwVOG,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,24275FAB-9191-42AE-8573-7A6EEFE9F610,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
2qYBP3OGnE2xwKkdnuHQfu,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,B488B643-610C-4E0B-BE94-BA7C7845AA78,IFC_Vebo_staallatei_L150B 90 x 150,00 begane grond,True
2irhG5txr74Ovsj2V$0kJv,IfcBeam,hoeklijn bordes,,IFC_stalen_ligger_L100x10 100 x 100,ACD6B405-DFBD-4711-8E76-B427FF02E4F9,IFC_stalen_ligger_L100x10 100 x 100,01 eerste verdieping,True
2nUaeeTzv6p9Nb2KG4Pvuq,IfcBeam,hoeklijn bordes,,IFC_stalen_ligger_L100x10 100 x 100,B17A4A28-77DE-46CC-95E5-094404679E34,IFC_stalen_ligger_L100x10 100 x 100,01 eerste verdieping,True
3E1lhUjbn6Q83O0eMzicqh,IfcBeam,HEB220,,HEB balk 18,CE06FADE-B65C-4668-80D8-0285BDB26D2B,HEB balk 18,01 eerste verdieping,True
0n7b2OZJ50fvlqR00qRqTG,IfcBeam,L150/100/10 (?),,Hoeklijn ongelijk balk 18,311E5098-8D31-40A7-9BF4-6C00346F4750,Hoeklijn ongelijk balk 18,01 eerste verdieping,True
0tgQ0Twpj4Jv0a8yyonSSQ,IfcBeam,L150/100/10 (?),,Hoeklijn ongelijk balk 18,37A9A01D-EB3B-444F-9024-23CF32C5C71A,Hoeklijn ongelijk balk 18,01 eerste verdieping,True
20_IKygyf04gphsqph2_Is,IfcBeam,betonlatei,,IFC_betonlatei_200x250 200 x 250,80F9253C-ABCA-4012-ACEB-DB4CEB0BE4B6,IFC_betonlatei_200x250 200 x 250,01 eerste verdieping,True
2ua9M0savE3ho4zejCeSAN,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,B8909580-DA4E-4E0E-BC84-F68B4CA1C297,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
2$514k42bBGgy$TBkbUv8z,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,BF14112E-1029-4B42-AF3F-74BBA57B923D,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
2BE1_Ywp51qwh9ZUJQKhk8,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,8B381FA2-EB31-41D3-AAC9-8DE4DA52BB88,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
1b3CGmbon0_g7rIm5ETrHo,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,650CC430-972C-40FA-A1F5-4B014E775472,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
0Fsfl1RG1BcRCzgbRibEVF,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,0FDA9BC1-6D00-4B99-B33D-AA56EC94E7CF,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
2Y889Xoon1RAy$xAEV_pJp,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,A2208261-CB2C-416C-AF3F-ECA39FFB34F3,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
3zImRnpR54PhBkXL1xIYVb,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,FD4B06F1-CDB1-4466-B2EE-85507B4A27E5,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
1dcFLM2Of1FP3qxcp09zLO,IfcBeam,staallatei ??,,IFC_Vebo_staallatei_L150B 90 x 150,6798F556-098A-413D-90F4-EE6CC027D558,IFC_Vebo_staallatei_L150B 90 x 150,01 eerste verdieping,True
